"","PANID","VEND","UNITS","OUTLET","DOLLARS","WEEK","ITEM","F","D","PR","VOL_EQ","SIZE","FLAVOR.SCENT","FORM","PACKAGE","PRODUCT.TYPE","STORE.LOCATION","ADDITIVES","TYPE.OF.FORMULAT","COLOR","COUNT","VENDORITEMCOUNT","Panelist.Type","Combined.Pre.Tax.Income.of.HH","Family.Size","HH_RACE","Type.of.Residential.Possession","COUNTY","HH_AGE","HH_EDU","HH_OCC","Age.Group.Applied.to.Male.HH","Education.Level.Reached.by.Male.HH","Occupation.Code.of.Male.HH","Male.Working.Hour.Code","MALE_SMOKE","Age.Group.Applied.to.Female.HH","Education.Level.Reached.by.Female.HH","Occupation.Code.of.Female.HH","Female.Working.Hour.Code","FEM_SMOKE","Number.of.Dogs","Number.of.Cats","Children.Group.Code","Marital.Status","Language","Number.of.TVs.Used.by.HH","Number.of.TVs.Hooked.to.Cable","HISP_FLAG","HISP_CAT","HH.Head.Race..RACE2.","HH.Head.Race..RACE3.","Microwave.Owned.by.HH","ZIPCODE","FIPSCODE","market.based.upon.zipcode","IRI.Geography.Number","EXT_FACT"
"2553","1192013","35000",1,"GR",1.99,1440,"74003","B",1,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117,6,8,3,"1",2,"C",4,6,1,4,4,1,3,"0",4,6,1,3,"0",1,2,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2554","1192013","35000",1,"GR",2.99,1454,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117,6,8,3,"1",2,"C",4,6,1,4,4,1,3,"0",4,6,1,3,"0",1,2,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2555","1192013","35000",1,"GR",2.99,1475,"50900","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","ANTI CAVITY","WHITE",1,117,6,8,3,"1",2,"C",4,6,1,4,4,1,3,"0",4,6,1,3,"0",1,2,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2556","1192013","35000",1,"GR",3.99,1435,"74127","NONE",0,1,0.4875,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHT ANT GNGTRTCNTANT","MISSING",1,117,6,8,3,"1",2,"C",4,6,1,4,4,1,3,"0",4,6,1,3,"0",1,2,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2557","1192054","10158",1,"GR",5.99,1430,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2558","1192054","10158",1,"GR",5.59,1440,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2559","1192054","10158",1,"GR",5.99,1470,"8375","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2560","1192054","10158",1,"GR",5.59,1457,"8404","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2561","1192054","24291",1,"GR",1.69,1474,"29050","NONE",0,0,0.0469,"TRAVEL","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,6,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2562","1192054","10158",1,"GR",4.98,1467,"8375","B",0,1,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2563","1192054","10158",1,"GR",5.99,1478,"8404","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV WHTNNG ANT-CVT","MISSING",1,12,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2564","1192054","10158",1,"GR",5.99,1474,"8504","NONE",0,0,0.25,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNS TRT CNTANTCVTWHT","MISSING",1,12,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2565","1192054","53100",1,"GR",3.99,1433,"32430","NONE",0,0,0.35,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","POTASSIUM NITRATE","SNSTV ANT CVTY WHTNG","RED WHITE & BLUE",1,39,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2566","1192054","37000",1,"GR",29.99,1443,"8402","NONE",0,1,0.1563,"REGULAR","REGULAR","STRIPS","BOX","TOOTH WHITENER","SHELF STABLE","PEROXIDE","WHITENING","MISSING",1,145,0,12,4,"1",2,"C",4,8,1,5,7,2,3,"0",4,8,1,2,"0",0,1,8,2,".","2","2","0",".","1",1,"1",1226,25003,1,1,1
"2567","1192088","33200",1,"GR",3.99,1462,"81680","NONE",0,0,0.2188,"REGULAR","REFRESHING MINT","PASTE AND GEL","PUMP IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHITENING ANTI CAVTY","BLUE & WHITE",1,54,0,10,2,"1",2,"C",4,6,1,5,6,6,3,"0",4,6,1,2,"0",0,5,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2568","1192088","33200",1,"DR",5.99,1476,"30360","NONE",0,0,0.6563,"TWIN PACK","CRYSTAL ICE","PASTE AND GEL","PUMP REFILL","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTN ANTC BRTH FRSH","BLUE & WHITE",1,54,0,10,2,"1",2,"C",4,6,1,5,6,6,3,"0",4,6,1,2,"0",0,5,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2569","1192088","37000",1,"DR",34.99,1438,"5025","B",0,0,0.0213,"REGULAR","MISSING","STRIPS","BOX","TOOTH WHITENER","SHELF STABLE","PEROXIDE","WHITENING","MISSING",1,145,0,10,2,"1",2,"C",4,6,1,5,6,6,3,"0",4,6,1,2,"0",0,5,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2570","1192088","35000",1,"GR",2.99,1459,"52541","B",0,1,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,117,0,10,2,"1",2,"C",4,6,1,5,6,6,3,"0",4,6,1,2,"0",0,5,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2571","1192245","35000",1,"DR",3.99,1438,"52541","NONE",0,0,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,117,0,12,2,"1",2,"C",5,8,1,5,6,10,4,"0",5,8,1,3,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2572","1192245","35000",1,"GR",3.99,1476,"52541","NONE",0,0,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","SNSTV WHTNNG ANT-CVT","MISSING",1,117,0,12,2,"1",2,"C",5,8,1,5,6,10,4,"0",5,8,1,3,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2573","1192245","37000",1,"GR",4.49,1457,"45309","NONE",0,0,0.2563,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","SNSTV WHTNNG ANT-CVT","GREEN",1,145,0,12,2,"1",2,"C",5,8,1,5,6,10,4,"0",5,8,1,3,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2574","1192245","37000",1,"GR",1.49,1447,"11199","B",1,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY TRTR CTL","MISSING",1,145,0,12,2,"1",2,"C",5,8,1,5,6,10,4,"0",5,8,1,3,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2575","1192245","53100",1,"GR",1.19,1476,"32210","B",2,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,2,"1",2,"C",5,8,1,5,6,10,4,"0",5,8,1,3,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2576","1192245","53100",1,"GR",2.39,1476,"32250","NONE",2,0,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,12,2,"1",2,"C",5,8,1,5,6,10,4,"0",5,8,1,3,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2577","1192245","37000",1,"GR",1.49,1447,"11201","B",1,1,0.4,"REGULAR","COOL MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORISTAT","ANTI CAVITY","MISSING",1,145,0,12,2,"1",2,"C",5,8,1,5,6,10,4,"0",5,8,1,3,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2578","1192773","35000",1,"GR",3.69,1437,"76416","NONE",0,0,0.2875,"REGULAR","ICY BLAST","LIQUID GEL","PLASTIC BOTTLE","MISSING","SHELF STABLE","FLUORIDE","WHTN ANTC BRTH FRSH","BLUE & WHITE",1,117,0,4,1,"1",2,"C",5,4,10,7,9,11,7,".",5,4,10,4,"0",0,1,8,3,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2579","1192773","35000",1,"DR",2.99,1473,"76454","NONE",0,0,0.2875,"REGULAR","COOL MINT","LIQUID GEL","NEAT SQUEEZE DSPNSR","TOOTHPASTE","SHELF STABLE","BREATH STRIPS","WHTN ANTC BRTH FRSH","BLU",1,117,0,4,1,"1",2,"C",5,4,10,7,9,11,7,".",5,4,10,4,"0",0,1,8,3,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2580","1193003","37000",2,"GR",2.98,1447,"391","B",0,1,0.4,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY TRTR CTL","WHITE",1,145,0,6,2,"1",2,"C",6,7,10,6,5,10,4,"0",6,7,10,4,"0",0,2,8,2,".","3","3","0",".","1",1,"1",1202,25003,1,1,1
"2581","1193003","37000",1,"GR",1.88,1445,"11200","B",1,1,0.4,"REGULAR","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","BLUE & WHITE",1,145,0,6,2,"1",2,"C",6,7,10,6,5,10,4,"0",6,7,10,4,"0",0,2,8,2,".","3","3","0",".","1",1,"1",1202,25003,1,1,1
"2582","1193011","35000",1,"GR",1.66,1473,"51377","B",0,1,0.5125,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","ANTI CAVITY","MISSING",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2583","1193011","37000",1,"GR",2.14,1435,"8008","NONE",0,1,0.4875,"REGULAR","MINT EXPLOSION","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,145,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2584","1193011","37000",1,"GR",2.99,1449,"41351","NONE",0,0,0.3875,"REGULAR","COOL PEPPERMINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC BRTH FRSH","BLUE & WHITE",1,145,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2585","1193011","53100",2,"GR",3.98,1466,"303","NONE",0,0,0.2875,"REGULAR","BUBBLEMINT","PASTE AND GEL","TUBE","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2586","1193011","35000",1,"GR",2.5,1429,"74282","B",2,1,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2587","1193011","37000",1,"GR",1.99,1461,"32023","NONE",0,0,0.2875,"REGULAR","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","BLUE & WHITE",1,145,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2588","1193011","35000",1,"GR",1.7,1473,"76077","B",0,1,0.5125,"REGULAR","FROSTY MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","TRTR CNR AN CT AN PL","MISSING",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2589","1193011","35000",1,"GR",1.79,1431,"57094","A",2,1,0.4,"REGULAR","CRISP MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTNN TRT CTR AN CVT","WHITE",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2590","1193011","35000",1,"GR",0.86,1443,"74514","NONE",0,1,0.0469,"TRIAL","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHTN ANTC ANTG ANTP","WHITE",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2591","1193011","35000",1,"GR",2.5,1428,"76104","NONE",0,1,0.5125,"REGULAR","BRISK MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHITENING ANTI CAVTY","MISSING",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2592","1193011","37000",2,"GR",2.98,1447,"32024","B",0,1,0.4,"REGULAR","FRESH MINT","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","BKSODA PEROXIDE FLRD","WHTNN TRT CTR AN CVT","BLUE & WHITE",1,145,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2593","1193011","35000",1,"GR",1,1430,"74212","B",0,1,0.4,"REGULAR","CINNAMINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHITENING ANTI CAVTY","RED",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2594","1193011","35000",1,"GR",3.49,1448,"74126","NONE",0,0,0.375,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC ANTG ANTP","WHITE",1,117,6,6,1,"1",2,"C",6,4,10,7,9,11,7,".",6,4,10,4,"0",0,0,8,4,".","1","1","0",".","1",1,"1",1201,25003,1,1,1
"2595","1193169","35000",1,"DR",1.99,1436,"74126","NONE",0,1,0.375,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC ANTG ANTP","WHITE",1,117,0,6,2,"1",2,"C",6,4,10,6,6,10,4,"0",6,4,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2596","1193169","35000",1,"DR",1.99,1436,"74100","NONE",0,1,0.375,"REGULAR","MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117,0,6,2,"1",2,"C",6,4,10,6,6,10,4,"0",6,4,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2597","1193169","35000",1,"GR",2.99,1472,"74003","NONE",0,0,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117,0,6,2,"1",2,"C",6,4,10,6,6,10,4,"0",6,4,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2598","1193169","35000",1,"DR",1.99,1436,"74003","B",0,1,0.375,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","GREEN",1,117,0,6,2,"1",2,"C",6,4,10,6,6,10,4,"0",6,4,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2599","1193169","35000",1,"GR",3.99,1440,"74004","NONE",0,1,0.4875,"REGULAR","CLEAN MINT","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","GN AN CV AN PL TR CN","MISSING",1,117,0,6,2,"1",2,"C",6,4,10,6,6,10,4,"0",6,4,10,4,"0",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2600","1193219","35000",1,"GR",3.49,1466,"76499","NONE",0,0,0.375,"REGULAR","MINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHITENING ANTI CAVTY","PURPLE",1,117,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2601","1193219","53100",1,"GR",2.49,1468,"32250","NONE",0,0,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2602","1193219","53100",1,"GR",2.29,1476,"32250","NONE",0,1,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2603","1193219","53100",1,"GR",2.49,1461,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2604","1193219","53100",1,"GR",1.99,1448,"32100","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2605","1193219","35000",1,"GR",1.99,1435,"74286","B",0,1,0.375,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","WHITENING ANTI CAVTY","MISSING",1,117,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2606","1193219","35000",2,"GR",1.86,1472,"74212","A",2,1,0.4,"REGULAR","CINNAMINT","GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHITENING ANTI CAVTY","RED",1,117,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2607","1193219","53100",2,"GR",4.98,1433,"32250","NONE",0,0,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2608","1193219","35000",1,"GR",3.49,1469,"74126","NONE",1,0,0.375,"REGULAR","REGULAR","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHTN ANTC ANTG ANTP","WHITE",1,117,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2609","1193219","53100",1,"GR",2.49,1459,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2610","1193219","53100",1,"GR",2.49,1431,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2611","1193219","53100",1,"GR",2.29,1474,"32210","NONE",0,1,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2612","1193219","53100",1,"GR",2.49,1441,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2613","1193219","53100",1,"GR",1.99,1444,"32100","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2614","1193219","35000",1,"GR",0.93,1472,"74210","A",2,1,0.4,"REGULAR","MISSING","PASTE","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","WHITENING ANTI CAVTY","GREEN",1,117,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2615","1193219","53100",1,"GR",1.99,1439,"32100","NONE",0,0,0.2875,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","FLUORIDE","TRIPLE PROTECTION","RED WHITE & GREEN",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2616","1193219","53100",1,"GR",2.49,1463,"32250","NONE",0,0,0.4,"REGULAR","EXTRA FRESH","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
"2617","1193219","53100",2,"GR",4.98,1450,"32210","NONE",0,0,0.4,"REGULAR","REGULAR","PASTE AND GEL","TUBE IN BOX","TOOTHPASTE","SHELF STABLE","SODIUM FLUORIDE","TRIPLE PROTECTION","RED WHITE & BLUE",1,39,0,3,3,"1",1,"C",5,3,13,6,2,10,4,"1",5,3,13,5,"1",0,0,8,2,".","2","2","0",".","1",1,"1",1201,25003,1,1,1
